provenance_record_id,observation_id,rxte_obsid,source_id,status,original_location,raw_path,raw_sha256,product_path,product_sha256,acquisition_date,preprocessing_method,feature_extraction_version,source_mapping_reference,source_mapping_status,flux_units,error_units,error_definition,zero_error_policy,zero_error_reason,energy_grid_id,pm_definition_id,processing_log_path,processing_log_sha256
94030-01-04-00,94030-01-04-00,94030-01-04-00,hete_j1900_1_2455,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94030/94030-01-04-00/stdprod/xp94030010400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94030-01-04-00/source-42a7ecf1d0eb.bin,42a7ecf1d0eb021a02561ebcd6a76c3290b32fa9257bbe9187821d32caba2126,data/processed/native/94030-01-04-00.npz,75e1204b6876a6a2614cf7502cff644e98ea047d44561f8fa9547148d23d1068,2026-09-22T11:13:17.746576+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94030-01-04-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0979ceb0fdf045f1e4697f1a7ad6a91da171c12fe07d3a484ad01de3cedfc994,,data/provenance/rxte_processing/94030-01-04-00.json,d89db6b3320101f40661963e98898f86597a9def5b64812417266810c56e880a
94030-01-12-00,94030-01-12-00,94030-01-12-00,hete_j1900_1_2455,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94030/94030-01-12-00/stdprod/xp94030011200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94030-01-12-00/source-f3677be1dbf5.bin,f3677be1dbf5282806a0c1f7a16a89cf382846ff13ee235edac8689c2420f36d,data/processed/native/94030-01-12-00.npz,dfab4514cd741d8500329baa7af7fc0f5d233f02cd1d2954be808eb746ba4d1a,2026-09-22T11:13:17.742898+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94030-01-12-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,60aa8ed7d2810e250f831f353286d89b831bbb4f20f94a9202e7ccc0f8203325,,data/provenance/rxte_processing/94030-01-12-00.json,378cfea5fe683bb96e81c8a49ce3e51c6ee019627f3e50fd907af36a876dc1d3
94030-01-24-00,94030-01-24-00,94030-01-24-00,hete_j1900_1_2455,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94030/94030-01-24-00/stdprod/xp94030012400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94030-01-24-00/source-6c56961c0bf3.bin,6c56961c0bf351cbd22f7c54a46df9184e29d4af95a529c860970f1c7088df60,data/processed/native/94030-01-24-00.npz,8f2480c24fa046aaba03d75de331f684576372e5abc540bda70c26db8b74b1d0,2026-09-22T11:13:18.099531+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94030-01-24-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,894d0e0811df61abe7e2419ede6259edea57925b968796f7f5f72dfc12434c11,,data/provenance/rxte_processing/94030-01-24-00.json,2d0caebd573be4d2c7b8bec89d2b061b7dce2700426c50201d34614e3eda938c
94030-01-37-00,94030-01-37-00,94030-01-37-00,hete_j1900_1_2455,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94030/94030-01-37-00/stdprod/xp94030013700_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94030-01-37-00/source-079f0eb2fb42.bin,079f0eb2fb427ab3cdfccd9f27aaecd6c36c3f46eda8a7f094050b32f54e0229,data/processed/native/94030-01-37-00.npz,b94f24ff59ed52e24bc7c4fb7d31bc1904f4bbdcb4f916423dc1321717ba96cb,2026-09-22T11:13:20.326528+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94030-01-37-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,6a0ed5cea3b712ebc7f0277a7d4715e8b2d5f9d19c26f17b25e912011da07ea9,,data/provenance/rxte_processing/94030-01-37-00.json,f3a3d48d9511038ef9692d8514b418bb24b1c4f1846bd4c012835442cf5a6b77
94044-05-01-00,94044-05-01-00,94044-05-01-00,slx_1735_269,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94044/94044-05-01-00/stdprod/xp94044050100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94044-05-01-00/source-e67572cb969f.bin,e67572cb969f3f6de5956c5256e4ce53ae8c98764ebc9739bb5a5bc81f032f1a,data/processed/native/94044-05-01-00.npz,2332d5b4238ff0efb2d9a9ec06ffc9faa228d2e24ebe12b59def3306587f9cdd,2026-09-22T11:20:46.474206+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94044-05-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,adbdece093d15b0148342f1fd7bafe64cf8e4714cb4b9065f3a8400cfaeccf30,,data/provenance/rxte_processing/94044-05-01-00.json,89b6f678fede4264b5867841333f7af178e64117c876a450b81b9c4de101bf0a
94060-01-02-00,94060-01-02-00,94060-01-02-00,4u_1705_44,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94060/94060-01-02-00/stdprod/xp94060010200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94060-01-02-00/source-3102c193a6ad.bin,3102c193a6ad1c89901ec46cd52a8e0e86fa548bab49c2e933e04442e4a11ca3,data/processed/native/94060-01-02-00.npz,03cb340178e962071f55c12ff83b4a0434147903ef5194d10977eae52627a569,2026-09-22T11:07:06.659314+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94060-01-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,9e60183c9329feead7bb76e100395290767cc263a7b3a2cfc5795f738fdabf8b,,data/provenance/rxte_processing/94060-01-02-00.json,4ed3ab7e3b301ec496847ca8e13e44100f68cecefacaae354dba11e68e1f0066
94060-01-15-00,94060-01-15-00,94060-01-15-00,4u_1705_44,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94060/94060-01-15-00/stdprod/xp94060011500_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94060-01-15-00/source-22801c009433.bin,22801c009433e11ec4f3338750e73371b0a271c6d9ebc58447203435e8e3579e,data/processed/native/94060-01-15-00.npz,e0e6e113db493b5bb0cd1d5de41413b5a0f4a52685f69b7979f4656a57398bdd,2026-09-22T10:55:49.197427+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94060-01-15-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0edd0a946fb7f8a1d62471a016b2ec7ad6bc00e3a9fceb2bc24e1b40daf6af60,,data/provenance/rxte_processing/94060-01-15-00.json,78a77ece75fe1fc6b9fced7a024d0eb826441db0f260d5cdc2772a971e39e379
94060-01-30-00,94060-01-30-00,94060-01-30-00,4u_1705_44,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94060/94060-01-30-00/stdprod/xp94060013000_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94060-01-30-00/source-27325765a25e.bin,27325765a25eb44d6cb86efd3a94578c1a32cef5c495d97821f25f827098f011,data/processed/native/94060-01-30-00.npz,5ba4985ebd4aa7c8f532f95df42e061154fa3f318d1887f5343cde21d873d501,2026-09-22T11:07:07.939324+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94060-01-30-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,46000123b38ff0d659fffbe63173709d80f07979accb11b2f4e863032d840960,,data/provenance/rxte_processing/94060-01-30-00.json,fafd87f27ab7b8b29c4499798fb8c1a93c11c194ae227bbab15bb1ccf3af12bd
94060-01-46-00,94060-01-46-00,94060-01-46-00,4u_1705_44,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94060/94060-01-46-00/stdprod/xp94060014600_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94060-01-46-00/source-137879de1a5e.bin,137879de1a5e63ad9c888727bb05714fd030dc42c571249cae2c4b03a0f0165d,data/processed/native/94060-01-46-00.npz,a7ff3e84bcb876f72215c3fbbf38b35750c6db4cf5ac9f7a614dddda6ad33c08,2026-09-22T11:07:10.928747+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94060-01-46-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,a7a7451b2581a5b480aa6481c69fe0d462eeaaf404c8f5ac963e6c53d3322c9a,,data/provenance/rxte_processing/94060-01-46-00.json,22fa11c891848eb0ae7510fa55388aae6a94cf905f9904879dc7fe4aecaf506f
94060-01-61-00,94060-01-61-00,94060-01-61-00,4u_1705_44,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94060/94060-01-61-00/stdprod/xp94060016100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94060-01-61-00/source-26f39ec5d401.bin,26f39ec5d401592bab3bf785c8ebaacdbc0a5dd7556c09a57efe12b68b7e764d,data/processed/native/94060-01-61-00.npz,4bc697fb1e03dce2f077c9fa7e5545058194aefde8c7260dda5cba5a7092c122,2026-09-22T11:07:11.929089+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94060-01-61-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,a42f73ec1eaf8d218ebec353c84492102aacfb8b3e735b16a038c0cb8364cc6e,,data/provenance/rxte_processing/94060-01-61-00.json,39797219a7f8fe10da8835d3aa1413172fec7f668b2fab68066c829405fff331
94076-01-04-07,94076-01-04-07,94076-01-04-07,aql_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94076/94076-01-04-07/stdprod/xp94076010407_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94076-01-04-07/source-4e3e6c69ce64.bin,4e3e6c69ce6402ed95cf39f288bd867515ceecbb797b9e3cc3b2047dd82e7e48,data/processed/native/94076-01-04-07.npz,9c0ec8199b8e9c9c25fe96980d40558992ec551105e819475f4b49b4b8161f6a,2026-09-22T11:10:31.062666+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94076-01-04-07/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,7d9b4c56f2fc50556b35db5c06061f5a02558726567bd7148f82de72c30124f2,,data/provenance/rxte_processing/94076-01-04-07.json,5941b12678470d0ae9135740ebc46c004b6a260da2e3f31ba67e0c75580b57e4
94087-01-10-00,94087-01-10-00,94087-01-10-00,4u_1636_536,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94087/94087-01-10-00/stdprod/xp94087011000_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94087-01-10-00/source-e9f3f1fbffac.bin,e9f3f1fbffac6382571905509759ced2cf3289b14c0bc252a26883b74519461f,data/processed/native/94087-01-10-00.npz,edff5a8b578d8702e141282720aae08c6ee3336dc897b9b7cd237f76d28bd6b9,2026-09-22T11:05:32.669518+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94087-01-10-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,9291c8cbc2b36b4dd2609bd7d4972a20d8db8059c54165d3cc8fe1f3fdd21332,,data/provenance/rxte_processing/94087-01-10-00.json,e07376e83979c29bfb8cd24be8cb3d6da11511f67e542e0e7c735af03c0e0a83
94087-01-47-10,94087-01-47-10,94087-01-47-10,4u_1636_536,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94087/94087-01-47-10/stdprod/xp94087014710_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94087-01-47-10/source-88e3dbde73ff.bin,88e3dbde73ff0058b9279d96726f4c619a0bd887b93da604feecd00c49e4c013,data/processed/native/94087-01-47-10.npz,8491454330f8db1e92c1ed135aa12d17293c859c81dcff29c8450339370e5604,2026-09-22T11:05:37.526413+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94087-01-47-10/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,591ca2cb0aa3184cae0b7ad233b942273118209da2abc63823cb789eb0065f8a,,data/provenance/rxte_processing/94087-01-47-10.json,451e4f0648df923cdf6af0af3772363ee102ec22cadb35470c3238589de78641
94087-01-49-00,94087-01-49-00,94087-01-49-00,4u_1636_536,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94087/94087-01-49-00/stdprod/xp94087014900_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94087-01-49-00/source-30379fe9ffb2.bin,30379fe9ffb28baa193ecab5a0b96a8a47a3adcce4c43e67f6af3187c94fb494,data/processed/native/94087-01-49-00.npz,c62d16551926ddd154b6375a79c6a580647bb9b2b814b99b5bf0f5ab94bf71fa,2026-09-22T11:05:33.301973+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94087-01-49-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0edd0a946fb7f8a1d62471a016b2ec7ad6bc00e3a9fceb2bc24e1b40daf6af60,,data/provenance/rxte_processing/94087-01-49-00.json,ae893a8e8043ce9266664b7487222afcfc1f73e837c8dbd2a5bc6628b4f1847a
94087-01-94-00,94087-01-94-00,94087-01-94-00,4u_1636_536,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94087/94087-01-94-00/stdprod/xp94087019400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94087-01-94-00/source-b538c4fe0899.bin,b538c4fe0899cae9c619435c8fc0f0865426d8eb4297274975c4f5645ed7c9c6,data/processed/native/94087-01-94-00.npz,337fe976de2d969194928ab69af80418074fda2f0c8162fada12dd4c62dc7c45,2026-09-22T11:05:36.010839+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94087-01-94-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,33ac73532b848e458e2f11545bbe35cf69efd7ca6a9c9e5ec5c19c48fc14f8b6,,data/provenance/rxte_processing/94087-01-94-00.json,2e6ebeddc621dc23a23a5f0c01584cd4ab92db8ec82e8d04d1bcb9dde9893477
94401-01-01-01,94401-01-01-01,94401-01-01-01,4u_1608_522,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94401/94401-01-01-01/stdprod/xp94401010101_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94401-01-01-01/source-7e2933900f4b.bin,7e2933900f4b0f255a93da9fba8249a1a4f837092d07d91ad83e85b770f76cf7,data/processed/native/94401-01-01-01.npz,bb1be872e730d6f1b13757345908333aef4707f91ef509663014c798e77d7694,2026-09-22T11:04:48.006375+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94401-01-01-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,1fff8c34d92f5155d2eea5e76a9e9647c76712d051d931be5f2421ed41b40d96,,data/provenance/rxte_processing/94401-01-01-01.json,cfd78b0b239ca7e15fedb92f4b46f8ecce35cd6dd9c0c5ae704f758540e2447f
94401-01-18-00,94401-01-18-00,94401-01-18-00,4u_1608_522,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94401/94401-01-18-00/stdprod/xp94401011800_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94401-01-18-00/source-cae93ab9da12.bin,cae93ab9da12c1bd2b5ab6eb386f9fe032062f9b034615b8aa74bd562102ac45,data/processed/native/94401-01-18-00.npz,94ab061f0d6c192017cdbaabdd66c228fa72c9c5e0bf37e85ab38e765d2330ce,2026-09-22T11:04:51.325289+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94401-01-18-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,6a4fade6edd6791dc95ef212620ebfb2c972f42811be7bbda7c7e236b68c6114,,data/provenance/rxte_processing/94401-01-18-00.json,84259ccabbd401d927c8295ce6736d494a5e75ef33bd3e6dce713ebb5e831a67
94401-01-34-00,94401-01-34-00,94401-01-34-00,4u_1608_522,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94401/94401-01-34-00/stdprod/xp94401013400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94401-01-34-00/source-790dc4ed57bc.bin,790dc4ed57bc7fdf343072ad83689c0bb6ab5eca697793e5e0695711d3eeb051,data/processed/native/94401-01-34-00.npz,585ec490d7dac197dbe80bcae10594536a6bf93109e2a00b51d0e79eb88e5412,2026-09-22T11:04:51.699449+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94401-01-34-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,45cba8b74b9f463ecfedfb17c9c341e2dd79c6b148338ea460ed6fc756f84eff,,data/provenance/rxte_processing/94401-01-34-00.json,c5fab16ef63486f6902a11b498a9e91c67b0b0cdc97a041844323b2b67b7067e
94404-01-07-00,94404-01-07-00,94404-01-07-00,4u_0614_09,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94404/94404-01-07-00/stdprod/xp94404010700_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94404-01-07-00/source-59bf4cd9f250.bin,59bf4cd9f250cb269cd76d443a33c08138d73c2577cf6a7c3abcab3d3bf80eac,data/processed/native/94404-01-07-00.npz,ef69dcfa3e5e7173273fe9fd9201d8bb89c2ecc20a30f4e396c412491a5681bf,2026-09-22T11:03:05.696647+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94404-01-07-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,a42f73ec1eaf8d218ebec353c84492102aacfb8b3e735b16a038c0cb8364cc6e,,data/provenance/rxte_processing/94404-01-07-00.json,12f0808f36a32a5bf1c7fe716d7c39450dd21968fdd13e531b20510e18113e99
94408-01-03-01,94408-01-03-01,94408-01-03-01,igr_j00291_5934,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94408/94408-01-03-01/stdprod/xp94408010301_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94408-01-03-01/source-3f2296d3bbd6.bin,3f2296d3bbd650d4bf15cfb75cbe0ebc824291427bdd467647fa6d7f5fbdcc6a,data/processed/native/94408-01-03-01.npz,b11abff96960d933cf069d7185e970c946a8407c2c6b74bd55fd76d29d397739,2026-09-22T11:13:55.767151+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94408-01-03-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,13bdef9a4cf196ad2425ca9662b17ee98b57d7deea52ac2f216c825b60322dc8,,data/provenance/rxte_processing/94408-01-03-01.json,0e616ffc8b98beaa1c6f6e44aaaf189677d2d89061ef19b613a24ae92c7d0720
94408-01-11-00,94408-01-11-00,94408-01-11-00,igr_j00291_5934,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO13/P94408/94408-01-11-00/stdprod/xp94408011100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/94408-01-11-00/source-5fac73e47bff.bin,5fac73e47bff8363e2e485311017c8fd66ac5e6f9d8c6f5d5626ccd8a2ea6dc7,data/processed/native/94408-01-11-00.npz,bdec83d903dc28d8d0b58d7474ab5c177c1ddc108ab850dc3869a65cf91681b2,2026-09-22T11:13:56.964348+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/94408-01-11-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,6aa5c9203132e5e064fb1192a4a9a4feaa487424ec45bf07e40b72fc0cba24b0,,data/provenance/rxte_processing/94408-01-11-00.json,1524c7a96bac77f45aaab28f3dc227e59402294cc528db4cb48d0032063a1fba
